PRIME,AB,A,B,INDEX
1.1131E+13,JKT3K8QK,JKT3,K8QK,38TJQKKK
1.1131E+13,JKT3JQ9J,JKT3,JQ9J,39TJJJQK
1.1131E+13,JKT3QQ8J,JKT3,QQ8J,38TJJQQK
1.1131E+13,JKT3T7KK,JKT3,T7KK,37TTJKKK
1.1131E+13,JKT35JTJ,JKT3,5JTJ,35TTJJJK
1.1131E+13,JKT3Q9JJ,JKT3,Q9JJ,39TJJJQK
1.1131E+13,JKT3J8KJ,JKT3,J8KJ,38TJJJKK
1.1131E+13,JKT3JT3K,JKT3,JT3K,33TTJJKK
1.1131E+13,JKT31QTJ,JKT3,1QTJ,13TTJJQK
6.13131E+13,6KKJ3TKJ,6KKJ,3TKJ,36TJJKKK
6.13131E+13,6KKJQTQ3,6KKJ,QTQ3,36TJQQKK
6.13131E+13,6KKJ5QQJ,6KKJ,5QQJ,56JJQQKK
6.13131E+13,6KKJQQT3,6KKJ,QQT3,36TJQQKK
6.13131E+13,6KKJQKQ9,6KKJ,QKQ9,69JQQKKK
6.13131E+13,6KKJ1TQJ,6KKJ,1TQJ,16TJJQKK
6.13131E+13,6KKJ5KJJ,6KKJ,5KJJ,56JJJKKK
6.13131E+13,6KKJKQ5K,6KKJ,KQ5K,56JQKKKK
6.13131E+13,6KKJT1TK,6KKJ,T1TK,16TTJKKK
6.13131E+13,6KKJKQ8K,6KKJ,KQ8K,68JQKKKK
1.21061E+13,QT6KK8KK,QT6K,K8KK,68TQKKKK
1.21061E+13,QT6KQ7JJ,QT6K,Q7JJ,67TJJQQK
1.21061E+13,QT6KQJ4J,QT6K,QJ4J,46TJJQQK
1.21061E+13,QT6KQ9KK,QT6K,Q9KK,69TQQKKK
1.21061E+13,QT6KQ2JK,QT6K,Q2JK,26TJQQKK
1.21061E+13,QT6KKQK9,QT6K,KQK9,69TQQKKK
1.21061E+13,QT6KTQT3,QT6K,TQT3,36TTTQQK
1.01013E+13,TTK19KTJ,TTK1,9KTJ,19TTTJKK
1.01013E+13,TTK14KKK,TTK1,4KKK,14TTKKKK
1.01013E+13,TTK1JTT3,TTK1,JTT3,13TTTTJK
1.01013E+13,TTK16KKJ,TTK1,6KKJ,16TTJKKK
1.01013E+13,TTK13JTK,TTK1,3JTK,13TTTJKK
1.01013E+13,TTK1KTK7,TTK1,KTK7,17TTTKKK
1.01013E+13,TTK1KJT3,TTK1,KJT3,13TTTJKK
1.01013E+13,TTK1K4KK,TTK1,K4KK,14TTKKKK
1.01013E+13,TTK1JQT7,TTK1,JQT7,17TTTJQK
1.01013E+13,TTK16JTK,TTK1,6JTK,16TTTJKK
1.01013E+13,TTK1JQK1,TTK1,JQK1,11TTJQKK
1.01013E+13,TTK1TK7K,TTK1,TK7K,17TTTKKK
1.01013E+13,TTK1K5QK,TTK1,K5QK,15TTQKKK
1.01013E+13,TTK1Q9JJ,TTK1,Q9JJ,19TTJJQK
1.11121E+13,1JQJTQ8J,1JQJ,TQ8J,18TJJJQQ
1.11121E+13,1JQJQ3KK,1JQJ,Q3KK,13JJQQKK
1.11121E+13,1JQJ2TKK,1JQJ,2TKK,12TJJQKK
1.11121E+13,1JQJQ5TJ,1JQJ,Q5TJ,15TJJJQQ
1.11121E+13,1JQJTK7J,1JQJ,TK7J,17TJJJQK
1.11121E+13,1JQJJ4TK,1JQJ,J4TK,14TJJJQK
1.11121E+13,1JQJQQ6J,1JQJ,QQ6J,16JJJQQQ
1.11121E+13,1JQJQQJ9,1JQJ,QQJ9,19JJJQQQ
1.11121E+13,1JQJJT3J,1JQJ,JT3J,13TJJJJQ
1.11121E+13,1JQJTT4J,1JQJ,TT4J,14TTJJJQ
1.11121E+13,1JQJJT4K,1JQJ,JT4K,14TJJJQK
1.11121E+13,1JQJQTQ7,1JQJ,QTQ7,17TJJQQQ
5.10121E+13,5TQJQ7JJ,5TQJ,Q7JJ,57TJJJQQ
5.10121E+13,5TQJKTJ7,5TQJ,KTJ7,57TTJJQK
5.10121E+13,5TQJTQT3,5TQJ,TQT3,35TTTJQQ
5.10121E+13,5TQJTTQ9,5TQJ,TTQ9,59TTTJQQ
1.11251E+13,JQ5K1JTK,JQ5K,1JTK,15TJJQKK
1.11251E+13,JQ5KQ7QK,JQ5K,Q7QK,57JQQQKK
1.11251E+13,JQ5KKTQ3,JQ5K,KTQ3,35TJQQKK
1.11251E+13,JQ5KJ1TK,JQ5K,J1TK,15TJJQKK
1.11251E+13,JQ5KQ6KK,JQ5K,Q6KK,56JQQKKK
1.11251E+13,JQ5KTTQ9,JQ5K,TTQ9,59TTJQQK
1.11251E+13,JQ5K5KQJ,JQ5K,5KQJ,55JJQQKK
1.11251E+13,JQ5K2QTJ,JQ5K,2QTJ,25TJJQQK
1.11251E+13,JQ5KJT4K,JQ5K,JT4K,45TJJQKK
1.21191E+13,QJ9J9KTJ,QJ9J,9KTJ,99TJJJQK
1.21191E+13,QJ9JT6KJ,QJ9J,T6KJ,69TJJJQK
1.21191E+13,QJ9JJ2TJ,QJ9J,J2TJ,29TJJJJQ
1.21191E+13,QJ9JJQJ3,QJ9J,JQJ3,39JJJJQQ
1.21191E+13,QJ9J8KJJ,QJ9J,8KJJ,89JJJJQK
1.21191E+13,QJ9JJKT3,QJ9J,JKT3,39TJJJQK
1.21191E+13,QJ9JTTK1,QJ9J,TTK1,19TTJJQK
1.21191E+13,QJ9JJQT7,QJ9J,JQT7,79TJJJQQ
1.21191E+13,QJ9JK5QK,QJ9J,K5QK,59JJQQKK
1.21191E+13,QJ9JJQ1K,QJ9J,JQ1K,19JJJQQK
1.21191E+13,QJ9JJ8KJ,QJ9J,J8KJ,89JJJJQK
1.21191E+13,QJ9J1QTJ,QJ9J,1QTJ,19TJJJQQ
1.38111E+13,K8JJJTQ7,K8JJ,JTQ7,78TJJJQK
1.38111E+13,K8JJ8QTK,K8JJ,8QTK,88TJJQKK
1.38111E+13,K8JJT6KJ,K8JJ,T6KJ,68TJJJKK
1.38111E+13,K8JJQQQ1,K8JJ,QQQ1,18JJQQQK
1.38111E+13,K8JJQT7J,K8JJ,QT7J,78TJJJQK
1.38111E+13,K8JJK2QK,K8JJ,K2QK,28JJQKKK
1.38111E+13,K8JJJTT3,K8JJ,JTT3,38TTJJJK
1.38111E+13,K8JJ6TKJ,K8JJ,6TKJ,68TJJJKK
1.38111E+13,K8JJ3JTK,K8JJ,3JTK,38TJJJKK
1.38111E+13,K8JJJ9KK,K8JJ,J9KK,89JJJKKK
1.38111E+13,K8JJKTJ9,K8JJ,KTJ9,89TJJJKK
1.38111E+13,K8JJQQT3,K8JJ,QQT3,38TJJQQK
1.38111E+13,K8JJTQ5K,K8JJ,TQ5K,58TJJQKK
1.38111E+13,K8JJ3KKJ,K8JJ,3KKJ,38JJJKKK
1.38111E+13,K8JJKQ8K,K8JJ,KQ8K,88JJQKKK
1.38111E+13,K8JJK5JJ,K8JJ,K5JJ,58JJJJKK
1.29131E+13,Q9KKQ9QJ,Q9KK,Q9QJ,99JQQQKK
1.29131E+13,Q9KK2TKK,Q9KK,2TKK,29TQKKKK
1.29131E+13,Q9KK4QQK,Q9KK,4QQK,49QQQKKK
1.29131E+13,Q9KKJKK7,Q9KK,JKK7,79JQKKKK
1.29131E+13,Q9KKQJ4J,Q9KK,QJ4J,49JJQQKK
1.29131E+13,Q9KK8QTJ,Q9KK,8QTJ,89TJQQKK
1.29131E+13,Q9KKJ4TK,Q9KK,J4TK,49TJQKKK
1.29131E+13,Q9KKJ6TJ,Q9KK,J6TJ,69TJJQKK
1.29131E+13,Q9KKQTQ7,Q9KK,QTQ7,79TQQQKK
1.11121E+13,JJ2JTQ8J,JJ2J,TQ8J,28TJJJJQ
1.11121E+13,JJ2JQ3KK,JJ2J,Q3KK,23JJJQKK
1.11121E+13,JJ2J2TKK,JJ2J,2TKK,22TJJJKK
1.11121E+13,JJ2JQ5TJ,JJ2J,Q5TJ,25TJJJJQ
1.11121E+13,JJ2JTK7J,JJ2J,TK7J,27TJJJJK
1.11121E+13,JJ2JJ4TK,JJ2J,J4TK,24TJJJJK
1.11121E+13,JJ2JQQ6J,JJ2J,QQ6J,26JJJJQQ
1.11121E+13,JJ2JQQJ9,JJ2J,QQJ9,29JJJJQQ
1.11121E+13,JJ2JJT3J,JJ2J,JT3J,23TJJJJJ
1.11121E+13,JJ2JTT4J,JJ2J,TT4J,24TTJJJJ
1.11121E+13,JJ2JJT4K,JJ2J,JT4K,24TJJJJK
1.11121E+13,JJ2JQTQ7,JJ2J,QTQ7,27TJJJQQ
1.31012E+13,KTJ7K1KJ,KTJ7,K1KJ,17TJJKKK
1.31012E+13,KTJ7KJ3J,KTJ7,KJ3J,37TJJJKK
1.31012E+13,KTJ72TKK,KTJ7,2TKK,27TTJKKK
1.31012E+13,KTJ7Q7QK,KTJ7,Q7QK,77TJQQKK
1.31012E+13,KTJ7KQK3,KTJ7,KQK3,37TJQKKK
1.31012E+13,KTJ78QTJ,KTJ7,8QTJ,78TTJJQK
1.31012E+13,KTJ7QQ6J,KTJ7,QQ6J,67TJJQQK
1.31012E+13,KTJ7TTQ9,KTJ7,TTQ9,79TTTJQK
1.31012E+13,KTJ7JT4K,KTJ7,JT4K,47TTJJKK
3.11101E+13,3JTKJTQ7,3JTK,JTQ7,37TTJJQK
3.11101E+13,3JTK9KTJ,3JTK,9KTJ,39TTJJKK
3.11101E+13,3JTKK6TJ,3JTK,K6TJ,36TTJJKK
3.11101E+13,3JTKJ2TJ,3JTK,J2TJ,23TTJJJK
3.11101E+13,3JTK6TKJ,3JTK,6TKJ,36TTJJKK
3.11101E+13,3JTK6KKJ,3JTK,6KKJ,36TJJKKK
3.11101E+13,3JTKJQ4K,3JTK,JQ4K,34TJJQKK
3.11101E+13,3JTKKTJ9,3JTK,KTJ9,39TTJJKK
3.11101E+13,3JTKK4KK,3JTK,K4KK,34TJKKKK
3.11101E+13,3JTKKK3J,3JTK,KK3J,33TJJKKK
3.11101E+13,3JTKJT3K,3JTK,JT3K,33TTJJKK
3.11101E+13,3JTK1QTJ,3JTK,1QTJ,13TTJJQK
4.10101E+13,4TTJJ9TJ,4TTJ,J9TJ,49TTTJJJ
4.10101E+13,4TTJKJK1,4TTJ,KJK1,14TTJJKK
4.10101E+13,4TTJ5TQJ,4TTJ,5TQJ,45TTTJJQ
4.10101E+13,4TTJKTJ7,4TTJ,KTJ7,47TTTJJK
4.10101E+13,4TTJ6TJJ,4TTJ,6TJJ,46TTTJJJ
1.13111E+13,1KJKQ7QK,1KJK,Q7QK,17JQQKKK
1.13111E+13,1KJKKTQ3,1KJK,KTQ3,13TJQKKK
1.13111E+13,1KJKKQK3,1KJK,KQK3,13JQKKKK
6.10111E+13,6TJJK8KK,6TJJ,K8KK,68TJJKKK
6.10111E+13,6TJJJ1QJ,6TJJ,J1QJ,16TJJJJQ
6.10111E+13,6TJJJT6J,6TJJ,JT6J,66TTJJJJ
6.10111E+13,6TJJT7KJ,6TJJ,T7KJ,67TTJJJK
6.10111E+13,6TJJJ6JK,6TJJ,J6JK,66TJJJJK
6.10111E+13,6TJJ8QTJ,6TJJ,8QTJ,68TTJJJQ
6.10111E+13,6TJJ1JQJ,6TJJ,1JQJ,16TJJJJQ
6.10111E+13,6TJJJJ2J,6TJJ,JJ2J,26TJJJJJ
6.10111E+13,6TJJQ6KK,6TJJ,Q6KK,66TJJQKK
6.10111E+13,6TJJTT4J,6TJJ,TT4J,46TTTJJJ
6.10111E+13,6TJJ5QJK,6TJJ,5QJK,56TJJJQK
